Auxiliary Dataset D1.  Modeled motions for the hotspots listed in Table S6.
---------------------------------------------
Hotspot   Age      Lat        Lon
Marion   73.0000   -40.6638   38.7188
Marion   73.0000   -40.5617   38.8150
Marion   73.2000   -40.6705   38.6970
Marion   73.2000   -40.5706   38.7911
Marion   73.4000   -40.6771   38.6750
Marion   73.4000   -40.5758   38.7703
Marion   73.6000   -40.6846   38.6523
Marion   74.2000   -40.5755   38.7064
Marion   75.6000   -40.7307   38.4457
Marion   75.6000   -40.6342   38.5359
Marion   75.8000   -40.7285   38.4310
Marion   75.8000   -40.6171   38.5352
Marion   76.6000   -40.6876   38.4003
Marion   76.8000   -40.7764   38.3002
Marion   76.8000   -40.6685   38.4005
Marion   77.2000   -40.7583   38.2817
Marion   79.0000   -40.8045   38.0711
Marion   79.8000   -40.8498   37.9515
Marion   80.0000   -40.9444   37.8444
Marion   80.0000   -40.8532   37.9282
Marion   80.2000   -40.9530   37.8164
Marion   80.2000   -40.8489   37.9121
Marion   80.4000   -40.9477   37.8011
Marion   80.4000   -40.8584   37.8827
Marion   80.6000   -40.9588   37.7705
Marion   80.6000   -40.8504   37.8698
Marion   81.4000   -40.9364   37.7066
Marion   81.6000   -41.0300   37.6005
Marion   81.6000   -40.9318   37.6898
Marion   81.8000   -41.0392   37.5706
Marion   81.8000   -40.9419   37.6589
Marion   82.0000   -41.0490   37.5399
Marion   82.0000   -40.9529   37.6267
Marion   82.2000   -41.0598   37.5077
Marion   82.2000   -40.9655   37.5926
Marion   82.4000   -41.0724   37.4734
Marion   82.4000   -40.9798   37.5563
Marion   82.6000   -41.0867   37.4370
Marion   82.6000   -40.9958   37.5178
Marion   82.8000   -41.1026   37.3985
Marion   84.2000   -41.1555   37.1569
Marion   84.8000   -41.2512   36.9783
Marion   85.2000   -41.3209   36.8498
Marion   85.6000   -41.4052   36.7062
Marion   86.3000   -41.5154   36.4715
Marion   86.6000   -41.5718   36.3590
Marion   86.8000   -41.6627   36.2476
Marion   87.3000   -41.7471   36.0562
Marion   87.6000   -41.7990   35.9333
Marion   87.8000   -41.8695   35.8308
Marion   88.0000   -41.9394   35.7277
Marion   88.3000   -41.9980   35.5933
Marion   88.6000   -42.0739   35.4478
Marion   89.0000   -42.1995   35.2410
Marion   89.2000   -42.2657   35.1351
Marion   89.4000   -42.3339   35.0276
Marion   89.6000   -42.4056   34.9186
Marion   89.8000   -42.4714   34.8081
Marion   90.0000   -42.5487   34.6998
Marion   90.2000   -42.6330   34.5940
Marion   90.4000   -42.7067   34.4880
Marion   90.6000   -42.7874   34.3846
Marion   90.8000   -42.8679   34.2826
Marion   91.0000   -42.9525   34.1831
Marquesas   0.0000   -10.9155   -137.9376
Marquesas   0.8000   -10.9923   -137.9325
Marquesas   0.8000   -10.9608   -138.0526
Marquesas   1.8000   -11.0680   -138.0724
Marquesas   2.4000   -11.1199   -138.1870
Marquesas   3.4000   -11.2458   -138.2716
Marquesas   3.6000   -11.2580   -138.3882
Marquesas   4.2000   -11.3440   -138.4680
Marquesas   4.8000   -11.4480   -138.4528
Marquesas   5.4000   -11.5440   -138.5527
Marquesas   6.0000   -11.6641   -138.4794
Marquesas   6.4000   -11.7334   -138.5800
Marquesas   6.8000   -11.8178   -138.5087
Marquesas   7.6000   -11.9872   -138.4023
Marquesas   8.2000   -12.1219   -138.2768
Marquesas   8.6000   -12.2148   -138.1242
Marquesas   8.8000   -12.2618   -138.0333
Marquesas   9.0000   -12.3095   -137.9268
Meteor   0.0000   -52.0079   1.0565
Meteor   3.8000   -51.9581   0.8324
Meteor   7.6000   -51.9075   0.6204
Meteor   11.4000   -51.9782   0.4742
Meteor   15.2000   -51.9743   0.4912
Meteor   18.6000   -51.9117   0.6540
Meteor   20.4000   -51.8464   0.8310
Meteor   22.4000   -51.7654   0.9755
Meteor   26.0000   -51.6518   1.2415
Meteor   27.4000   -51.6153   1.3938
Meteor   28.8000   -51.5953   1.5582
Meteor   29.8000   -51.5675   1.7258
Meteor   32.0000   -51.5258   1.9627
Meteor   33.8000   -51.5267   1.7777
Meteor   36.8000   -51.4812   1.5734
Meteor   37.8000   -51.4986   1.3853
Meteor   40.0000   -51.4612   1.0537
Meteor   40.6000   -51.4698   0.8869
Meteor   41.8000   -51.4035   0.7557
Meteor   44.0000   -51.2353   0.7323
Meteor   45.0000   -51.1315   0.7391
Meteor   46.0000   -51.0192   0.7436
Meteor   48.0000   -50.8412   0.6590
Meteor   48.8000   -50.7237   0.6459
Meteor   49.8000   -50.6222   0.5859
Meteor   50.6000   -50.5301   0.5164
Meteor   51.6000   -50.4069   0.5079
Meteor   53.0000   -50.3324   0.6156
Meteor   54.0000   -50.2479   0.7121
Meteor   55.0000   -50.1557   0.8157
Meteor   56.4000   -50.0208   0.9770
Meteor   57.4000   -49.9224   1.0772
Meteor   58.2000   -49.8362   1.1663
Meteor   58.8000   -49.7397   1.2492
Meteor   59.6000   -49.6334   1.3251
Meteor   61.2000   -49.4238   1.4504
Meteor   62.8000   -49.3449   1.3374
Meteor   64.4000   -49.3261   1.1851
Meteor   66.4000   -49.2645   1.0205
Meteor   67.6000   -49.1772   0.9417
Meteor   69.2000   -49.1676   0.7776
Meteor   70.8000   -49.1093   0.6530
Meteor   72.4000   -49.0809   0.5022
Meteor   74.0000   -49.0016   0.3898
Meteor   77.2000   -48.9545   0.1284
Meteor   79.0000   -48.8858   0.0156
Meteor   82.0000   -48.8248   -0.1781
Meteor   84.0000   -48.7463   -0.2827
Meteor   89.0000   -48.6482   -0.5382
Meteor   94.0000   -48.5151   -0.6974
Meteor   98.6000   -48.3973   -0.7757
Meteor   103.4000   -48.3137   -0.8028
Meteor   106.2000   -48.2409   -0.7502
Meteor   108.6000   -48.2328   -0.6802
Meteor   110.8000   -48.2783   -0.6089
Meteor   112.6000   -48.3023   -0.4971
Meteor   114.4000   -48.3540   -0.3850
Meteor   116.0000   -48.4842   -0.3743
Meteor   117.4000   -48.6454   -0.4183
Meteor   118.6000   -48.8383   -0.5240
Meteor   119.4000   -49.0149   -0.6633
Meteor   119.8000   -49.1141   -0.7490
Meteor   120.0000   -49.1678   -0.7981
New_England   0.0000   29.3305   -29.0474
New_England   1.8000   29.3740   -29.0525
New_England   5.6000   29.4905   -29.0029
New_England   9.6000   29.5694   -28.9077
New_England   14.0000   29.6717   -28.8617
New_England   16.8000   29.7857   -28.8783
New_England   18.6000   29.8864   -28.8829
New_England   21.4000   30.0182   -28.9457
New_England   23.6000   30.1130   -28.8864
New_England   26.4000   30.2062   -28.8171
New_England   28.6000   30.2807   -28.7358
New_England   32.6000   30.3884   -28.6172
New_England   34.0000   30.4878   -28.5784
New_England   36.8000   30.6698   -28.5701
New_England   38.4000   30.7639   -28.6143
New_England   39.6000   30.8473   -28.6840
New_England   41.0000   30.9093   -28.8315
New_England   42.8000   31.0102   -28.8202
New_England   44.2000   31.1148   -28.7897
New_England   45.4000   31.2186   -28.7636
New_England   47.0000   31.3622   -28.7111
New_England   47.8000   31.4594   -28.6828
New_England   48.6000   31.5537   -28.6417
New_England   49.2000   31.6488   -28.6038
New_England   49.8000   31.7446   -28.5553
New_England   50.4000   31.8346   -28.4973
New_England   50.8000   31.9341   -28.4414
New_England   51.4000   32.0325   -28.3755
New_England   55.8000   32.1839   -28.2641
New_England   58.0000   32.2939   -28.2570
New_England   60.4000   32.4253   -28.3881
New_England   61.6000   32.5310   -28.4439
New_England   62.8000   32.6296   -28.4044
New_England   64.0000   32.7280   -28.3655
New_England   64.6000   32.8301   -28.3693
New_England   67.0000   32.9931   -28.2753
New_England   68.0000   33.0918   -28.2499
New_England   69.2000   33.1953   -28.2115
New_England   70.6000   33.2958   -28.1565
New_England   71.4000   33.4023   -28.1487
New_England   73.0000   33.5140   -28.0831
New_England   74.4000   33.6065   -28.0225
New_England   75.6000   33.7187   -27.9866
New_England   76.8000   33.8189   -27.9445
New_England   78.2000   33.9185   -27.8858
New_England   79.6000   34.0410   -27.8392
New_England   80.8000   34.1376   -27.7947
New_England   82.0000   34.2304   -27.7479
New_England   83.2000   34.3260   -27.7026
New_England   84.6000   34.4228   -27.6410
New_England   85.8000   34.5519   -27.6148
New_England   87.4000   34.6197   -27.5195
New_England   88.4000   34.7245   -27.4960
New_England   89.8000   34.8195   -27.4326
New_England   90.8000   34.9224   -27.4083
New_England   93.2000   35.0653   -27.2885
New_England   94.2000   35.1696   -27.2675
New_England   95.8000   35.2337   -27.1676
New_England   96.6000   35.3344   -27.1610
New_England   98.6000   35.4238   -27.0452
New_England   100.0000   35.5223   -26.9871
New_England   101.4000   35.6153   -26.9239
New_England   102.4000   35.7195   -26.9044
New_England   104.4000   35.8266   -26.8017
New_England   106.0000   35.8956   -26.7111
New_England   107.4000   36.0021   -26.6637
New_England   109.2000   36.0841   -26.5702
New_England   110.8000   36.1786   -26.5047
New_England   112.2000   36.2769   -26.4604
New_England   114.8000   36.3844   -26.3360
New_England   116.8000   36.3955   -26.2165
New_England   118.4000   36.3761   -26.1226
New_England   119.8000   36.2980   -25.9974
New_England   121.2000   36.1547   -25.8203
New_England   122.2000   36.0197   -25.6673
New_England   122.8000   35.9167   -25.5570
New_England   123.2000   35.8396   -25.4779
New_England   123.6000   35.7571   -25.3939
New_England   124.0000   35.6734   -25.3123
New_England   124.4000   35.5898   -25.2343
New_England   124.8000   35.5063   -25.1600
New_England   125.0000   35.4645   -25.1242
Pitcairn   0.0000   -24.7968   -129.0482
Pitcairn   0.6000   -24.8203   -129.0807
Pitcairn   0.8000   -24.8025   -129.1895
Pitcairn   1.4000   -24.8110   -129.3069
Pitcairn   2.0000   -24.8198   -129.4496
Pitcairn   2.0000   -24.7924   -129.5625
Pitcairn   3.0000   -24.8432   -129.6996
Pitcairn   3.2000   -24.8349   -129.8146
Pitcairn   3.8000   -24.8659   -129.9261
Pitcairn   4.4000   -24.9029   -130.0306
Pitcairn   5.4000   -24.9904   -130.1043
Pitcairn   6.2000   -25.0740   -130.1132
Pitcairn   7.0000   -25.1941   -129.9482
Pitcairn   7.4000   -25.2656   -129.8021
Pitcairn   7.8000   -25.3441   -129.6152
Pitcairn   8.0000   -25.3859   -129.5065
Raton   0.0000   37.0308   -103.9589
Raton   0.8000   37.0829   -104.0064
Raton   2.4000   37.1825   -104.1493
Raton   3.6000   37.2514   -104.2579
Raton   4.6000   37.3038   -104.3661
Raton   5.6000   37.3518   -104.4777
Raton   7.2000   37.4205   -104.7000
Raton   7.8000   37.4415   -104.8375
Raton   8.6000   37.4727   -104.9707
Raton   9.6000   37.5082   -105.1953
Raton   10.4000   37.5451   -105.3335
Raton   11.0000   37.5725   -105.4805
Raton   11.6000   37.5781   -105.6389
Raton   12.2000   37.5834   -105.7676
Raton   12.8000   37.5867   -105.9019
Raton   13.6000   37.5912   -106.0585
Raton   14.2000   37.5914   -106.2042
Raton   14.8000   37.5897   -106.3564
Raton   15.6000   37.5856   -106.5641
Raton   16.2000   37.5802   -106.7287
Raton   17.6000   37.5720   -106.9774
Raton   18.8000   37.5684   -107.1005
Raton   19.8000   37.5787   -107.0620
Raton   20.0000   37.5830   -107.0323
Reunion   0.0000   -21.1831   55.6858
Reunion   2.6000   -21.1870   55.5918
Reunion   6.6000   -21.2454   55.5169
Reunion   10.6000   -21.3339   55.5204
Reunion   14.4000   -21.2867   55.5207
Reunion   18.4000   -21.1665   55.4230
Reunion   20.6000   -21.0074   55.3749
Reunion   22.4000   -20.9306   55.3061
Reunion   25.0000   -20.8220   55.2279
Reunion   26.4000   -20.7212   55.2151
Reunion   28.2000   -20.6131   55.1707
Reunion   29.2000   -20.5152   55.2132
Reunion   30.0000   -20.4309   55.2751
Reunion   30.6000   -20.3577   55.3587
Reunion   31.4000   -20.2385   55.5123
Reunion   32.4000   -20.2491   55.3911
Reunion   33.6000   -20.1466   55.3755
Reunion   34.6000   -20.1027   55.2767
Reunion   36.0000   -19.9657   55.1714
Reunion   36.6000   -19.9773   55.0344
Reunion   37.2000   -19.8649   55.0105
Reunion   37.8000   -19.8225   54.9070
Reunion   38.2000   -19.7220   54.8917
Reunion   38.8000   -19.6817   54.7638
Reunion   39.4000   -19.5940   54.6590
Reunion   39.8000   -19.4893   54.6123
Reunion   40.2000   -19.4101   54.5420
Reunion   40.6000   -19.4082   54.4210
Reunion   40.8000   -19.3059   54.4178
Reunion   41.8000   -19.3107   54.2954
Reunion   42.8000   -19.1851   54.2753
Reunion   44.8000   -19.0399   54.1375
Reunion   45.6000   -18.9403   54.0866
Reunion   46.0000   -18.8311   54.0820
Reunion   46.8000   -18.7278   54.0188
Reunion   47.0000   -18.5997   54.0410
Reunion   47.8000   -18.5325   53.9559
Reunion   48.2000   -18.3970   53.9499
Reunion   48.6000   -18.2943   53.9316
Reunion   49.0000   -18.1908   53.9132
Reunion   49.4000   -18.0823   53.8958
Reunion   49.8000   -17.9816   53.8762
Reunion   50.4000   -17.8530   53.8454
Reunion   50.8000   -17.7231   53.8466
Reunion   51.0000   -17.6086   53.8688
Reunion   54.2000   -17.7114   53.7328
Reunion   54.4000   -17.8060   53.6891
Reunion   54.6000   -17.7061   53.7278
Reunion   54.8000   -17.8151   53.6782
Reunion   54.8000   -17.6826   53.7352
Reunion   57.0000   -17.8659   53.6615
Reunion   57.0000   -17.7440   53.7191
Reunion   58.8000   -17.8609   53.7344
Reunion   59.2000   -17.7805   53.8031
Reunion   59.8000   -17.7051   53.8900
Reunion   60.0000   -17.7997   53.8549
Reunion   60.0000   -17.6590   53.9305
Reunion   60.2000   -17.7546   53.8949
Reunion   61.0000   -17.6328   54.0207
Reunion   61.6000   -17.9268   53.8212
Reunion   61.6000   -17.7895   53.8941
Reunion   62.2000   -18.0442   53.7156
Reunion   62.4000   -18.1945   53.6209
Reunion   62.4000   -18.0687   53.6884
Reunion   62.6000   -18.1598   53.6257
Reunion   62.8000   -18.2524   53.5622
Reunion   63.0000   -18.4069   53.4651
Reunion   63.2000   -18.5023   53.4001
Reunion   63.4000   -18.6021   53.3326
Reunion   63.4000   -18.4852   53.3964
Reunion   63.6000   -18.5888   53.3270
Reunion   63.8000   -18.6973   53.2548
Reunion   64.0000   -18.8115   53.1795
Reunion   64.2500   -18.9766   53.0730
Reunion   64.4500   -19.1018   52.9916
Reunion   64.6500   -19.2321   52.9073
Reunion   64.8000   -19.3208   52.8494
Reunion   65.0000   -19.4854   52.7458
Reunion   65.2000   -19.6517   52.6411
Reunion   65.4000   -19.7517   52.5753
Reunion   65.5000   -19.8431   52.5182
Reunion   65.6500   -19.9519   52.4491
Reunion   65.7500   -20.0457   52.3905
Reunion   65.8500   -20.1397   52.3316
Reunion   66.0000   -20.2599   52.2557
Reunion   66.2000   -20.4362   52.1447
Reunion   66.3000   -20.5352   52.0825
Reunion   66.4000   -20.6216   52.0280
Reunion   66.5000   -20.7229   51.9643
Reunion   66.6000   -20.8158   51.9056
Reunion   66.7000   -20.9195   51.8403
Reunion   66.8000   -21.0191   51.7775
Reunion   67.0000   -21.2312   51.6434
Samoa   0.0000   -14.2170   -169.1881
Samoa   0.2000   -14.2399   -169.1113
Samoa   0.8000   -14.1455   -169.2025
Samoa   1.2000   -14.0675   -169.3029
Samoa   1.8000   -13.9874   -169.3774
Samoa   2.4000   -13.9088   -169.4599
Samoa   2.6000   -13.8546   -169.5467
Samoa   3.8000   -13.7615   -169.6241
Samoa   4.2000   -13.7031   -169.7252
Samoa   5.2000   -13.6336   -169.8077
Samoa   5.4000   -13.5876   -169.9056
Samoa   7.2000   -13.5188   -170.0756
Samoa   8.6000   -13.5028   -170.1867
Samoa   9.8000   -13.5087   -170.3531
Samoa   11.0000   -13.5777   -170.4370
Samoa   12.0000   -13.5466   -170.5422
Samoa   13.0000   -13.5132   -170.6401
Samoa   14.2000   -13.4845   -170.7475
Samoa   15.4000   -13.4723   -170.8613
Samoa   15.4000   -13.4504   -170.9800
Samoa   18.8000   -13.4807   -171.1774
Samoa   19.4000   -13.4729   -171.2800
Samoa   23.2000   -13.5392   -171.4198
Samoa   25.2000   -13.6338   -171.5766
Samoa   26.6000   -13.7360   -171.5635
Samoa   27.2000   -13.7666   -171.6921
Samoa   28.6000   -13.8867   -171.6813
Samoa   29.6000   -13.9715   -171.7728
Samoa   31.2000   -14.1255   -171.7043
Samoa   31.6000   -14.1510   -171.5957
Samoa   32.8000   -14.2116   -171.4972
Samoa   33.2000   -14.2388   -171.3793
Samoa   34.2000   -14.2819   -171.1976
Samoa   34.6000   -14.3051   -171.0552
Samoa   35.2000   -14.3228   -170.8917
Samoa   35.6000   -14.3338   -170.7597
Samoa   36.0000   -14.3547   -170.5906
Samoa   36.6000   -14.3732   -170.3520
Samoa   37.0000   -14.3797   -170.1861
Samoa   37.4000   -14.3942   -169.9976
Samoa   37.8000   -14.4086   -169.7989
Samoa   38.0000   -14.4200   -169.6958
Samoa   38.2000   -14.4314   -169.5918
Samoa   38.4000   -14.4288   -169.4808
Samoa   38.6000   -14.4361   -169.3713
Samoa   38.8000   -14.4506   -169.2650
Samoa   39.0000   -14.4611   -169.1569
Samoa   39.2000   -14.4738   -169.0496
Samoa   39.4000   -14.4885   -168.9433
Samoa   39.6000   -14.5051   -168.8378
Samoa   39.8000   -14.5236   -168.7332
Samoa   40.0000   -14.5441   -168.6295
San_Felix   0.0000   -26.0275   -79.9715
San_Felix   1.0000   -26.0482   -80.0860
San_Felix   1.8000   -26.0657   -80.2062
San_Felix   2.8000   -26.0880   -80.3279
San_Felix   3.6000   -26.1113   -80.4460
San_Felix   4.8000   -26.1352   -80.5794
San_Felix   5.8000   -26.1591   -80.7050
San_Felix   6.0000   -26.1594   -80.7099
San_Felix   6.0000   -26.1827   -80.8226
San_Felix   6.4000   -26.1828   -80.8353
San_Felix   9.6000   -26.2450   -80.9948
San_Felix   10.0000   -26.2554   -80.9970
San_Felix   10.0000   -26.2781   -81.1330
San_Felix   11.2000   -26.3122   -81.1147
San_Felix   12.8000   -26.3632   -81.2373
San_Felix   14.4000   -26.3990   -81.3521
San_Felix   14.6000   -26.3950   -81.3348
San_Felix   14.6000   -26.4187   -81.4647
San_Felix   16.8000   -26.3912   -81.4823
San_Felix   18.4000   -26.3303   -81.5721
San_Felix   19.2000   -26.2915   -81.6890
San_Felix   20.1000   -26.1882   -81.7273
San_Felix   20.4000   -26.1845   -81.8437
San_Felix   20.6000   -26.1144   -81.7588
San_Felix   20.8000   -26.1244   -81.8733
San_Felix   21.0000   -26.0476   -81.7912
San_Felix   22.0000   -26.1478   -82.0087
San_Felix   22.6000   -26.2043   -82.1356
San_Felix   23.6000   -26.2835   -82.3485
San_Felix   24.0000   -26.3296   -82.4752
San_Felix   24.2000   -26.3780   -82.5891
San_Felix   24.6000   -26.4283   -82.7316
San_Felix   25.0000   -26.4602   -82.8475
San_Felix   25.3000   -26.5139   -82.9920
San_Felix   25.6000   -26.5468   -83.1034
San_Felix   25.8000   -26.5979   -83.2292
San_Felix   26.3000   -26.6556   -83.4316
San_Felix   26.6000   -26.6992   -83.5738
San_Felix   26.8000   -26.7470   -83.6988
San_Felix   27.0000   -26.7951   -83.8257
San_Felix   27.4000   -26.8515   -84.0310
San_Felix   27.6000   -26.9038   -84.1679
San_Felix   27.8000   -26.9376   -84.2865
San_Felix   28.0000   -26.9921   -84.4294
San_Felix   28.2000   -27.0327   -84.5618
San_Felix   28.4000   -27.0918   -84.7124
San_Felix   28.6000   -27.1401   -84.8543
San_Felix   28.8000   -27.1920   -84.9990
San_Felix   29.0000   -27.2554   -85.1530
San_Felix   29.2000   -27.3130   -85.3021
San_Felix   29.4000   -27.3741   -85.4541
San_Felix   29.6000   -27.4388   -85.6090
San_Felix   29.8000   -27.5069   -85.7669
San_Felix   30.0000   -27.5786   -85.9277
Socorro   0.0000   18.7264   -111.0914
Socorro   0.8000   18.7170   -111.0855
Socorro   2.2000   18.7345   -111.1923
Socorro   3.8000   18.7275   -111.3135
Socorro   5.2000   18.7077   -111.4188
Socorro   5.8000   18.7269   -111.5412
Socorro   7.6000   18.7121   -111.7238
Socorro   8.2000   18.7267   -111.8524
Socorro   9.0000   18.7311   -112.0076
Socorro   9.2000   18.7546   -112.1238
Socorro   9.8000   18.7518   -112.2524
Socorro   10.2000   18.7536   -112.3637
Socorro   10.6000   18.7536   -112.4844
Socorro   11.2000   18.7602   -112.6204
Socorro   11.4000   18.7965   -112.7453
Socorro   13.0000   18.8692   -112.9176
Socorro   13.4000   18.8993   -113.0404
Socorro   13.8000   18.9275   -113.1695
Socorro   15.0000   18.9549   -113.3341
Socorro   15.6000   18.9712   -113.4675
Socorro   16.0000   18.9868   -113.6073
Socorro   17.6000   18.9720   -113.8236
Socorro   18.4000   18.9555   -113.9604
Socorro   19.0000   18.9392   -114.1091
Socorro   20.2000   18.8655   -114.2142
Socorro   21.4000   18.7271   -114.2901
Socorro   21.8000   18.6557   -114.3965
Socorro   22.8000   18.4728   -114.4104
Socorro   23.4000   18.3647   -114.3432
Socorro   24.0000   18.2588   -114.2224
Socorro   24.4000   18.1895   -114.1119
Socorro   24.8000   18.1210   -113.9833
Socorro   25.0000   18.0875   -113.9005
St_Helena   0.0000   -16.9020   -9.9302
St_Helena   0.2000   -16.9175   -9.9490
St_Helena   1.2000   -16.8878   -9.8447
St_Helena   4.2000   -16.9160   -9.7185
St_Helena   6.4000   -16.9334   -9.6052
St_Helena   8.6000   -16.9723   -9.5036
St_Helena   10.6000   -17.0466   -9.4324
St_Helena   12.6000   -17.0387   -9.3207
St_Helena   14.6000   -16.9919   -9.2152
St_Helena   16.6000   -16.9335   -9.1150
St_Helena   18.0000   -16.8677   -9.0134
St_Helena   20.2000   -16.7714   -8.9140
St_Helena   21.6000   -16.6944   -8.8300
St_Helena   23.6000   -16.6304   -8.7189
St_Helena   25.2000   -16.5781   -8.6158
St_Helena   26.6000   -16.5349   -8.5156
St_Helena   27.6000   -16.4960   -8.4193
St_Helena   29.2000   -16.4636   -8.2939
St_Helena   30.4000   -16.4343   -8.1610
St_Helena   31.8000   -16.3973   -8.0534
St_Helena   33.8000   -16.3070   -7.9823
St_Helena   36.8000   -16.2214   -8.0422
St_Helena   38.6000   -16.1730   -8.1340
St_Helena   39.6000   -16.1555   -8.2368
St_Helena   40.4000   -16.1526   -8.3446
St_Helena   42.4000   -16.0619   -8.3892
St_Helena   43.6000   -15.9643   -8.3277
St_Helena   45.6000   -15.8113   -8.2635
St_Helena   46.6000   -15.7069   -8.2195
St_Helena   47.6000   -15.5952   -8.1726
St_Helena   48.4000   -15.4910   -8.1326
St_Helena   49.0000   -15.3948   -8.1008
St_Helena   49.8000   -15.2927   -8.0879
St_Helena   50.4000   -15.1763   -8.0550
St_Helena   51.4000   -15.0731   -8.0321
St_Helena   52.6000   -14.9988   -7.9627
St_Helena   54.0000   -14.9261   -7.8889
St_Helena   54.8000   -14.8417   -7.8182
St_Helena   56.8000   -14.7314   -7.7075
St_Helena   58.0000   -14.6430   -7.6301
St_Helena   59.0000   -14.5537   -7.5610
St_Helena   59.8000   -14.4592   -7.4999
St_Helena   60.8000   -14.3525   -7.4464
St_Helena   62.0000   -14.2462   -7.3932
St_Helena   63.2000   -14.1456   -7.3428
St_Helena   64.0000   -14.0550   -7.2981
St_Helena   66.8000   -13.9002   -7.2213
St_Helena   68.0000   -13.7995   -7.1695
St_Helena   69.4000   -13.7039   -7.1208
St_Helena   70.6000   -13.6023   -7.0656
St_Helena   71.6000   -13.5117   -7.0142
St_Helena   73.0000   -13.4158   -6.9617
St_Helena   75.2000   -13.2543   -6.8601
St_Helena   76.4000   -13.1587   -6.8057
St_Helena   77.6000   -13.0663   -6.7414
St_Helena   78.6000   -12.9799   -6.6825
St_Helena   79.6000   -12.8768   -6.6131
St_Helena   81.2000   -12.7719   -6.5302
St_Helena   82.4000   -12.6769   -6.4554
St_Helena   83.6000   -12.5688   -6.3691
St_Helena   84.4000   -12.4897   -6.3044
St_Helena   85.4000   -12.4019   -6.2297
St_Helena   86.0000   -12.3158   -6.1608
St_Helena   88.2000   -12.1886   -6.0295
St_Helena   89.2000   -12.0975   -5.9371
St_Helena   90.4000   -12.0226   -5.8372
St_Helena   91.2000   -11.9348   -5.7319
St_Helena   93.0000   -11.8605   -5.5683
St_Helena   94.4000   -11.8120   -5.4551
St_Helena   96.0000   -11.8839   -5.4520
St_Helena   97.0000   -11.9345   -5.4722
St_Helena   97.6000   -12.0222   -5.5306
St_Helena   98.2000   -12.1254   -5.6045
St_Helena   99.0000   -12.2779   -5.7226
St_Helena   99.4000   -12.3686   -5.7855
St_Helena   99.8000   -12.4681   -5.8502
St_Helena   100.0000   -12.5212   -5.8833
Tahiti   0.0000   -17.8794   -148.1377
Tahiti   0.2000   -17.9141   -148.0558
Tahiti   1.2000   -17.9483   -147.9624
Tahiti   2.2000   -18.0377   -147.8305
Tahiti   3.0000   -18.1503   -147.6736
Tahiti   3.6000   -18.2543   -147.5405
Tahiti   3.9000   -18.3210   -147.4358
Tahiti   4.2000   -18.3899   -147.3263
Tahiti   4.6000   -18.4847   -147.1417
Tahiti   4.8000   -18.5327   -147.0407
Tahiti   5.0000   -18.5814   -146.9301
Tasmanid   0.0000   -38.8941   155.9059
Tasmanid   0.2000   -38.9405   155.9012
Tasmanid   1.0000   -38.8303   155.9117
Tasmanid   3.2000   -38.6483   155.9437
Tasmanid   4.4000   -38.5319   155.9491
Tasmanid   6.2000   -38.4292   155.9659
Tasmanid   7.2000   -38.3062   155.9687
Tasmanid   9.0000   -38.1962   155.9571
Tasmanid   10.6000   -38.0904   155.9575
Tasmanid   11.8000   -37.9869   155.9608
Tasmanid   13.0000   -37.8723   155.9871
Tasmanid   14.2000   -37.7317   156.0130
Tasmanid   15.0000   -37.6298   156.0400
Tasmanid   16.0000   -37.5318   156.0670
Tasmanid   16.8000   -37.4315   156.0855
Tasmanid   17.8000   -37.3140   156.1296
Tasmanid   18.8000   -37.1932   156.1598
Tasmanid   19.6000   -37.0800   156.1728
Tasmanid   20.4000   -36.9564   156.1663
Tasmanid   21.4000   -36.8067   156.1485
Tasmanid   22.8000   -36.6926   156.1865
Tasmanid   24.6000   -36.6016   156.2534
Tasmanid   26.2000   -36.5143   156.3397
Tasmanid   28.4000   -36.4599   156.5628
Tasmanid   29.4000   -36.4803   156.6942
Tasmanid   30.0000   -36.4158   156.8175
Tasmanid   30.8000   -36.4566   156.9524
Tasmanid   31.4000   -36.3585   157.0406
Tasmanid   32.2000   -36.2298   157.1052
Tasmanid   32.8000   -36.1190   157.1579
Tasmanid   33.2000   -36.0196   157.1997
Tasmanid   34.0000   -35.9147   157.2431
Tasmanid   34.2000   -35.8181   157.2802
Tasmanid   35.2000   -35.6985   157.3248
Tasmanid   36.0000   -35.5565   157.3863
Tasmanid   36.4000   -35.4448   157.4323
Tasmanid   37.4000   -35.3515   157.4949
Tasmanid   38.4000   -35.2629   157.5698
Tasmanid   39.2000   -35.1725   157.6377
Tasmanid   41.0000   -35.3095   157.6800
Tasmanid   41.6000   -35.3424   157.8111
Tasmanid   42.6000   -35.3906   158.0785
Tasmanid   43.0000   -35.4064   158.2128
Tasmanid   43.4000   -35.4282   158.3551
Tasmanid   43.8000   -35.4653   158.4805
Tasmanid   44.2000   -35.5069   158.6008
Tasmanid   44.6000   -35.5447   158.7575
Tasmanid   45.0000   -35.5935   158.8921
Tasmanid   45.4000   -35.6452   159.0301
Tasmanid   46.0000   -35.7253   159.2642
Tasmanid   46.4000   -35.7824   159.4301
Tasmanid   46.8000   -35.8443   159.5571
Tasmanid   47.2000   -35.9089   159.7196
Tasmanid   47.6000   -35.9783   159.8814
Tasmanid   48.0000   -36.0477   160.0070
Tasmanid   48.6000   -36.1638   160.2563
Tasmanid   49.0000   -36.2309   160.3521
Tasmanid   49.8000   -36.3636   160.5431
